We can't connect to the FTP right now.,Ми не можемо підключитися до FTP зараз.,module,Magento_Backup
Failed to validate FTP.,Не вдалося перевірити FTP.,module,Magento_Backup
You need more permissions to perform a rollback.,Вам потрібно більше прав для виконання відкату.,module,Magento_Backup
Failed to rollback.,Не вдалося відкотити.,module,Magento_Backup
Database,База даних,module,Magento_Backup
Database and Media,База даних і медіа,module,Magento_Backup
System (excluding Media),Система (за винятком медіа),module,Magento_Backup
You created the system backup.,Ви створили резервну копію системи.,module,Magento_Backup
You created the system backup (excluding media).,Ви створили резервну копію системи (за винятком медіа).,module,Magento_Backup
You created the database and media backup.,Ви створили резервну копію бази даних і медіа.,module,Magento_Backup
You created the database backup.,Ви створили резервну копію бази даних.,module,Magento_Backup
Please correct the order of creation for a new backup.,"Будь ласка, виправте порядок створення для нової резервної копії.",module,Magento_Backup
The backup file does not exist.,Файл резервної копії не існує.,module,Magento_Backup
The backup file path was not specified.,Не вказано шлях до файлу резервної копії.,module,Magento_Backup
"The backup file ""%1"" does not exist.","Файл резервної копії ""%1"" не існує.",module,Magento_Backup
"Sorry, but we cannot read from or write to backup file ""%1"".","Вибачте, але ми не в змозі читати з або записувати до файлу резервної копії ""%1"".",module,Magento_Backup
The backup file handler was unspecified.,Не зазначено обробник файлу резервної копії.,module,Magento_Backup
"Something went wrong while writing to the backup file ""%1"".","Щось пішло не так під час запису до файлу резервної копії ""%1"".",module,Magento_Backup
We can't save the Cron expression.,Ми не можемо зберегти команду для Сron.,module,Magento_Backup
"You will lose any data created since the backup was made, including admin users, customers and orders.","Ви втратите всі дані, створені відтоді, як була зроблена резервна копія, включно з адміністративними користувачами, покупцями та замовленнями.",module,Magento_Backup
